Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
IG,Government Expenditure,348,Hungary,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,66472.40982,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,348,Hungary,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,73616.07381,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,348,Hungary,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,74493.67646,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,352,Iceland,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,9187.248384,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,352,Iceland,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,10601.05052,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,352,Iceland,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,10878.79023,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,352,Iceland,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,10244.3824,X,Figure from international organizations,Consolidated General Government Expenditure
IG,Government Expenditure,356,India,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,510118.2404,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,356,India,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,593750.0862,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,356,India,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,617540.9178,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,356,India,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,712529.935,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,360,Indonesia,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,157866.4794,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,360,Indonesia,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,169401.7095,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,360,Indonesia,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,171997.8189,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,360,Indonesia,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,183152.0908,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,360,Indonesia,6110,Value US$,23130,Total Expenditure (General Government),2020,2020,millions,222937.2202,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,372,Ireland,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,84620.60558,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,372,Ireland,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,89164.60561,A,Official figure,Consolidated General Government Expenditure
